Condition,Cell_ID,Cell_Size,Mito_Mass,Cytosolic_Ca,Mito_Ca,ROS,DeltaPsi,ATP,mPTP,CytC_Release,Caspase3,ApoptosisProb,Apoptotic,StressScore
ROS_Stress,ROS_Stress_298,1.0106204168581459,0.9553073251578275,0.4402301326012534,0.2467889991810711,0.7319675218637559,0.596407256674821,0.6312326633326537,0.7162331710279335,0.5567695571537169,0.39005676870681183,0.2783857734115847,0,0.4633839565905674
ROS_Stress,ROS_Stress_299,0.899858217331343,1.0047560117987058,0.5627708485559818,0.19903081861815564,0.6131761028260224,0.6890373659204417,0.637711870173187,0.7386842457077141,0.4416706775178077,0.38693637556312066,0.15987566249155916,0,0.13235942241391663
ROS_Stress,ROS_Stress_300,0.91276084088579,1.171381679427351,0.45221745514158573,0.20690613471602723,0.6662985662516653,0.6220157521573144,0.5981348073462137,0.7831811967129967,0.550076579411873,0.3899487860991386,0.23466215787974298,0,0.35608515076607394
ROS_Stress,ROS_Stress_301,0.9103460486760856,1.008837662747551,0.47001827766984816,0.24393675316409386,0.5642062273377716,0.7081717139807624,0.6180975964585269,0.6546493730870293,0.3209870062828437,0.1833473770648353,0.10687738759162678,0,-0.07441138956888788
ROS_Stress,ROS_Stress_302,0.8055886792965932,0.9973215796602903,0.5131580677640004,0.17981361872028653,0.5889803666611756,0.7661613201334694,0.6807922558458863,0.5696567818284051,0.4025765744738951,0.22139158806859843,0.0973767951709048,0,-0.20011022002876033
ROS_Stress,ROS_Stress_303,1.0410196386215327,1.067173118987307,0.3428273928883955,0.10128636153629703,0.6585050143399841,0.6814953082543669,0.6906419479235406,0.6866729897398249,0.46919443858826854,0.2653655566899391,0.12367672726853798,0,0.015806898086478484
ROS_Stress,ROS_Stress_304,1.1073588942030406,0.9885084252721492,0.40679338701032114,0.23189037448834568,0.8454596704289272,0.6334039656867798,0.6679354619161011,0.7581840495043319,0.5728026068423657,0.4521621713808981,0.316508607340822,1,0.5878347761156285
ROS_Stress,ROS_Stress_305,1.0955572099424242,1.118174903639926,0.6140330073443114,0.3422963765309473,0.5756982449316046,0.7694838025118698,0.7870849168620992,0.7150145897367368,0.571431399881706,0.33723758642993,0.1638519920297631,0,0.1665711150882427
ROS_Stress,ROS_Stress_306,0.9685003767447095,1.258429897972359,0.41367022220923927,0.20004067660399139,0.6359407588015363,0.6187064689381561,0.6808394540648693,0.7595181445482534,0.5028130846999579,0.29491821930665446,0.17264716390136764,0,0.249152340481369
ROS_Stress,ROS_Stress_307,0.9026793712643335,1.2838041254715775,0.5093144599025766,0.21082128657249954,0.6837292208276698,0.7254099253253498,0.677081914076406,0.6291637027167709,0.4224281852249054,0.3403747735792591,0.15394161394644088,0,0.08274166792699514
ROS_Stress,ROS_Stress_308,1.0893177570835226,1.0325547390356322,0.4970990301738486,0.2433251838221502,0.6263693219932178,0.7268095996455721,0.745480107656465,0.7224240593195081,0.5047512425716753,0.36187162844297416,0.1563236678483817,0,0.15463426148293888
ROS_Stress,ROS_Stress_309,1.076670762684946,1.0613369475297472,0.30175090284898487,0.16894161112306752,0.6954902640949691,0.712677351078105,0.6811915191587786,0.6910719435565084,0.3631561502052463,0.30982475183498814,0.1312429565927991,0,0.07303136895300615
ROS_Stress,ROS_Stress_310,1.0260904770923556,1.2103725982111115,0.44483834216047463,0.2302675721988412,0.6029491205432567,0.7450957744653005,0.8091253852846515,0.6447443855990348,0.41776087668453893,0.29179528186860926,0.10777142848481046,0,-0.0203642355591427
ROS_Stress,ROS_Stress_311,1.2093173502907928,1.0029144210187408,0.431739797776418,0.059414223202923444,0.5975057366564804,0.7230712105210375,0.6708432680189385,0.4765895172036937,0.1267671172342182,0.03217782610909035,0.04434794871219572,0,-0.5097805367491772
ROS_Stress,ROS_Stress_312,0.9968289374359525,1.1024129207971949,0.4463967030272348,0.15209258858957436,0.5918966315504233,0.6663014521046116,0.7431362030476745,0.5679782339004592,0.3317754040977503,0.21761364729950936,0.090495653747464,0,-0.13571619751313543
ROS_Stress,ROS_Stress_313,0.9691732019290134,0.8846906482039945,0.35967100161671517,0.13517104423963908,0.7061871457146718,0.7277401254254583,0.7064084122455736,0.6548193299382875,0.5249561268310623,0.37462297150808394,0.1594650513612227,0,0.0909705058690983
ROS_Stress,ROS_Stress_314,0.9520219202710479,0.9836091659732937,0.33064643904702723,0.18477831137715328,0.5958047249072267,0.7460005412857104,0.7499745646926329,0.5274781964085815,0.3724521611858854,0.18669596020781568,0.08658882070067518,0,-0.21510146597841234
ROS_Stress,ROS_Stress_315,0.8126946752223031,1.1596436177637304,0.3819191999983319,0.20482439301675215,0.6275398111174825,0.7344350337461378,0.6022196062608867,0.6529562454354543,0.40623553684007463,0.23784425261919473,0.13008325588613195,0,-0.026225450996319743
ROS_Stress,ROS_Stress_316,1.079360795697075,0.9347263877117786,0.41217640023326374,0.24243256940268446,0.735292888856009,0.6516714574632103,0.6903156616688937,0.7798665529724585,0.5738076954248355,0.36693355960434093,0.24224561024782043,0,0.43618443596338113
ROS_Stress,ROS_Stress_317,0.9873417559410668,1.005543722318732,0.5147987558080253,0.25563446948543506,0.6030728051319454,0.6406127420726361,0.674841752122551,0.7525566024347722,0.4474105732750785,0.4390424333259959,0.191123278441063,0,0.27321234190487853
ROS_Stress,ROS_Stress_318,1.0611917489628153,0.8320047062940391,0.5653848655780486,0.1798405987290769,0.6457407734015347,0.6887306467605907,0.6521668357778769,0.565975753233566,0.38176471904669335,0.24851718468725784,0.1265601054942572,0,-0.041951241009917276
ROS_Stress,ROS_Stress_319,1.2210253602509489,1.26160205910745,0.5317278276978542,0.33292501674935254,0.5822388534791465,0.7157509504330831,0.6541007007337989,0.7924491909955066,0.7555295434767104,0.627093989907286,0.3355674270635294,0,0.45817968122719654
ROS_Stress,ROS_Stress_320,0.9531097876114459,1.1724732321443219,0.4888148168625475,0.3074002841072336,0.6221747857442199,0.7151550911721125,0.7125235392765854,0.8187785351469082,0.7086638776924058,0.4752473928813701,0.2664912517697447,0,0.4203057694603238
ROS_Stress,ROS_Stress_321,0.7194389539850139,1.0434818117046232,0.3396527790160328,0.10338663525399591,0.6332731751766545,0.672654233466767,0.6571402674219472,0.621195883466939,0.4272948909100903,0.35951643049948045,0.13173165748830032,1,-0.025870157676345498
ROS_Stress,ROS_Stress_322,1.0577284443412927,1.0818114084161727,0.38728830600084035,0.21551322476274506,0.5876321254756991,0.7020074612396765,0.6385599256845563,0.5794502249180761,0.3922966965736769,0.3387320403425894,0.13703028785914337,1,-0.03848715975897364
ROS_Stress,ROS_Stress_323,1.0200231267871211,1.0684176365994977,0.43679408419303983,0.17715246635298298,0.6015985046311769,0.623865019140366,0.5874732190805573,0.6250993526871893,0.3518296110515683,0.32415933399565955,0.14577222237160237,0,0.03998232354509499
ROS_Stress,ROS_Stress_324,0.9121055348834416,1.1870272741299877,0.369404876953906,0.19762354628589998,0.6834466439720107,0.7172694760707061,0.7021661483519491,0.6695656821335307,0.4162166369446533,0.3098905811410401,0.14140755187614823,0,0.09152087500243654
ROS_Stress,ROS_Stress_325,1.0476719602745797,0.9586538586817287,0.4661764522022361,0.28636037504929485,0.6483191388918976,0.6223866915996421,0.7085445530835497,0.7583319380073437,0.5616822807315831,0.476767567004669,0.2559477707099641,1,0.44261151037018
ROS_Stress,ROS_Stress_326,1.094331558412525,1.1087819781576813,0.477638888660343,0.35497986701037754,0.777339885279815,0.6614512144953577,0.6600444590373762,0.8463424301512386,0.5957994415824,0.4545397045886196,0.34640976694587705,0,0.6821230390317331
ROS_Stress,ROS_Stress_327,0.8864068107746144,1.1501998436285543,0.46290320500523746,0.2670927840603897,0.6952881479512,0.5968365331315656,0.6953546276170823,0.7766776665401885,0.6236902344620017,0.5467408027026475,0.31843909177328295,0,0.5675576568335663
ROS_Stress,ROS_Stress_328,0.9638401766315942,1.1667489802234683,0.5020107683646065,0.2533998530342204,0.7045277517001144,0.7060307134621999,0.672275912982589,0.7189794479719771,0.6259671063860476,0.3542111633525824,0.23442625241814596,1,0.3215173985813792
ROS_Stress,ROS_Stress_329,1.1772104475818714,0.7497853577064897,0.34763270290295406,0.16128217591753607,0.7194445710745885,0.6820088057179232,0.6431687308372059,0.6906059309829194,0.5196571139359261,0.39984782760265214,0.2005134173311114,0,0.22202309924888577
ROS_Stress,ROS_Stress_330,0.9134053370524762,0.9489969263744761,0.4946262963273758,0.24404729597525213,0.6922088975718481,0.6195985903973058,0.5983644284819194,0.70838734805328,0.5122732623657884,0.4016132552060014,0.25163120307883613,0,0.36868613585220106
ROS_Stress,ROS_Stress_331,1.0080003706496543,0.898609389210065,0.3643483639903843,0.2691082409963333,0.7888180187812041,0.6679705363627481,0.5605003986227117,0.7681101736990921,0.45459716897176883,0.29463158632481923,0.24843119738705619,0,0.42632132002162587
ROS_Stress,ROS_Stress_332,0.6850706600747338,1.0388604580347758,0.3447251237885691,0.17797126792042406,0.7038754303768385,0.6371539178595612,0.7286622944122223,0.6567174543569734,0.5184817667299899,0.39147080475026114,0.19321810430666334,0,0.25106679343942534
ROS_Stress,ROS_Stress_333,0.8221785398702446,0.7789862374245807,0.46256929073491054,0.16873249267635965,0.5992879516159499,0.7286372036885299,0.7586455894721483,0.7237234742180451,0.418779378589892,0.18501817603978482,0.09167997637253866,0,-0.05779437124644633
ROS_Stress,ROS_Stress_334,1.018902099679936,0.7754351168528211,0.5172698849759184,0.14386306781057384,0.7152587457662473,0.6559194113126977,0.5634789916780729,0.755747598382386,0.5183891888548189,0.35867108417597626,0.20968682607248068,0,0.25829991241615413
ROS_Stress,ROS_Stress_335,1.1473585371502721,1.2813212627914445,0.4590410789100808,0.2514472496631433,0.6916218838116208,0.5715592693338574,0.6341557952401428,0.78758817511555,0.6355652293217237,0.3481897044073886,0.2868676436846826,0,0.5164307623306729
ROS_Stress,ROS_Stress_336,0.8365564381598799,1.0950325903578944,0.42166432190180353,0.22241980020329558,0.6324613304852478,0.6261505272366714,0.6561241040454399,0.7692692655925383,0.6139907500727124,0.5399796275609432,0.2675595744863897,1,0.3997927791851837
ROS_Stress,ROS_Stress_337,1.0089476874472596,1.0354309729501507,0.44481230608812056,0.17692981673510438,0.6591054162032588,0.6551673023233021,0.6426630226840402,0.7116927522835138,0.46851975815295455,0.3268310933069881,0.16839279384303915,0,0.17146734795044916
ROS_Stress,ROS_Stress_338,0.954913850913554,1.0645505815069713,0.4309141534453824,0.2723808012483217,0.7604342382690632,0.7075329905685035,0.642892744492183,0.7761974175425947,0.5444206942434895,0.52760537664855,0.28976145322304125,0,0.4746091029713002
ROS_Stress,ROS_Stress_339,1.1143705665990993,1.038470774616195,0.32992392830916845,0.1501667630449511,0.6594281999671836,0.7259562954464887,0.6982521955758101,0.5355372061236842,0.311363083764417,0.25713625952052993,0.09951787343067577,0,-0.14927545671017803
ROS_Stress,ROS_Stress_340,0.8538636033612897,1.1405919425524766,0.3205903884044068,0.16412799043205467,0.7614250939730225,0.7374190714729134,0.6969395946534241,0.6656987459132322,0.40099425335237654,0.30339668415198784,0.1439168878883516,0,0.10751022120947536
ROS_Stress,ROS_Stress_341,1.0516093178040982,0.945016560718616,0.4136939296421236,0.20379302737686664,0.7277640013725076,0.7399667961192425,0.6948715406310948,0.6719496350515373,0.43867682456843443,0.27011607161169215,0.1483180866343745,0,0.11680016933659294
ROS_Stress,ROS_Stress_342,0.9215571175604492,1.0433036428951217,0.42638854686154426,0.18817882687325518,0.6813016744311162,0.6432674790958878,0.6410819371025575,0.6176260137101611,0.31744204453032393,0.1650300469808584,0.12386227088014369,0,0.042703539974331725
ROS_Stress,ROS_Stress_343,1.026764562979177,1.0482004159188194,0.42090659026941873,0.2214692105392708,0.5878363789507909,0.6758165799566013,0.6863540947117901,0.5639735892147086,0.41656052786750364,0.322210166656497,0.13834665684616154,0,-0.006867731419045522
ROS_Stress,ROS_Stress_344,1.0082717262770167,0.8952869087512929,0.47408812909199305,0.29502175393817764,0.6801785132914715,0.632593250229241,0.7075414725818562,0.7909128379734564,0.5963826253983907,0.4161107603469501,0.26411974323791026,0,0.48926103921436703
ROS_Stress,ROS_Stress_345,0.9697865111028858,1.1741478308538598,0.40276186270685277,0.1324177380602931,0.6246044719096916,0.6578246478251671,0.6817894613551235,0.6357228685142495,0.4727362391342738,0.25374859508280645,0.12877758981729936,0,0.0033421644863124763
ROS_Stress,ROS_Stress_346,1.0573374215523261,0.9674286549781244,0.46503833455238847,0.25207462540177644,0.7221977865160417,0.5587098114353637,0.6157899688584552,0.703557029197642,0.44047689712106186,0.23539867563568356,0.2213110396232606,0,0.39422516536855373
ROS_Stress,ROS_Stress_347,1.0052383281163553,1.1430004641433615,0.4084330586138842,0.21328109069124593,0.7005898037001143,0.6610078827745333,0.6512325348381752,0.6626196054742614,0.386558705673378,0.2195886717968747,0.15094832013601733,0,0.14780953256630483
ROS_Stress,ROS_Stress_348,0.9840632437507966,1.034699390930871,0.5658687169629173,0.26727988070970343,0.6921437750346466,0.5906853088932696,0.653587634814519,0.8297493041801071,0.6059741975529642,0.5503417729770672,0.3271838348217181,0,0.6020514060329796
ROS_Stress,ROS_Stress_349,0.9572300159172709,1.2169400436553803,0.4264570981381157,0.2615706585407859,0.6861312904197557,0.6554912166644116,0.6397588392450151,0.6823179741054004,0.48756781691478723,0.4885328279555149,0.24738139348976818,1,0.34200083862547853
ROS_Stress,ROS_Stress_350,1.0093118067694404,0.8959443731437106,0.6072578089220542,0.27549807863574843,0.7344061180414118,0.7501395019273189,0.7297345623222469,0.7526810649564252,0.5387171876475163,0.3839035989936101,0.20817698349975902,1,0.3261199950006965
ROS_Stress,ROS_Stress_351,1.0266452257775287,0.8907388075850394,0.44816092728726914,0.24567008026488635,0.6104505003251,0.6509264222695608,0.6277452039916038,0.6761690577649482,0.4427615174338291,0.33407140485194814,0.17560329393761556,0,0.16626024932045547
ROS_Stress,ROS_Stress_352,0.8813029503903255,0.9122263928457764,0.40290582635294275,0.24396891699779877,0.7884721199964995,0.6472398071625257,0.6058077583464612,0.8066225584451314,0.7227467751940122,0.5204289194991226,0.3854368742365277,1,0.6352086281327602
ROS_Stress,ROS_Stress_353,0.9580634514499148,1.0369053298280184,0.34804416189922605,0.1515535446418927,0.48489741312740875,0.7644064212597314,0.7777712073832558,0.4808556126976929,0.31148572360914456,0.13310236996247432,0.05264072292386432,0,-0.4748541680245133
ROS_Stress,ROS_Stress_354,0.8733776866442593,1.205886071259678,0.3045689140753845,0.18455012757521247,0.7449262211608877,0.670602775530866,0.5816190390162995,0.7118508470224028,0.6564134092527542,0.5794160406419254,0.3269556657765304,1,0.4232620937040929
ROS_Stress,ROS_Stress_355,0.9952185492663057,1.2120810979461234,0.34068461724830745,0.16419235960426967,0.63072357483216,0.6995942453973565,0.6014738678374347,0.6390803707882596,0.5262365633772541,0.5067235392074101,0.20133946749840007,0,0.10976738245753889
ROS_Stress,ROS_Stress_356,0.9289201354175166,0.7437136317136807,0.3496314952668808,0.17441011656021455,0.7086651394511081,0.6480679289867178,0.6413158128656254,0.7018963790333546,0.6224790959381195,0.4029252235868261,0.24166687665799955,0,0.31414063878528325
ROS_Stress,ROS_Stress_357,1.0924939777577507,1.050874723112998,0.4515856016329741,0.198731276782841,0.6748979049527614,0.6581315578720763,0.5721265125506569,0.6902985192027459,0.41200600270782883,0.3110025711877313,0.17724925135217956,0,0.16788973941149962
ROS_Stress,ROS_Stress_358,1.0807272373308028,0.6353554305044907,0.377906770315185,0.2205321938561279,0.6834618959990137,0.616352705753845,0.5766390824324774,0.7370934317133427,0.567889093940339,0.40476507180452487,0.2631194243800451,0,0.3786821580051097
ROS_Stress,ROS_Stress_359,0.8892701723722757,1.1163136790204977,0.4349541642043598,0.21713264001262111,0.696507501327536,0.7043293777503931,0.710091165824628,0.8273922242676398,0.570991695450083,0.3755066356395066,0.19949264333099387,0,0.33414049595377415
ROS_Stress,ROS_Stress_360,0.999723118552183,1.1550901935537183,0.5225582689901349,0.26656803620554764,0.736589416528641,0.5582248597401065,0.5996588618923613,0.9447228020807422,0.5866590551751547,0.5112340712340675,0.3586013491016722,0,0.7472980437871581
ROS_Stress,ROS_Stress_361,1.0766219895098037,1.0160805508032311,0.4129753318692117,0.20349032438047918,0.6285524881101088,0.7277144176340095,0.7638336640246012,0.6082361626132232,0.5170196495814872,0.26808862845799786,0.13025310383549346,0,0.0051893794968859396
ROS_Stress,ROS_Stress_362,0.9789630015803166,1.030987653065664,0.5863325358773444,0.168969126808851,0.7084720462008196,0.5969161703091413,0.5564433569275253,0.5594563146305338,0.3687009841451969,0.3154030803331947,0.18772694738237938,0,0.1439965417859705
ROS_Stress,ROS_Stress_363,0.9126138970233346,1.0297465309191223,0.32593512157286414,0.17595939751648496,0.5632687852319035,0.7460577273501763,0.7165826580956537,0.626904663591542,0.3403203738009463,0.26978890226514823,0.08808590865708298,0,-0.17675787820915842
ROS_Stress,ROS_Stress_364,0.8689115766346245,0.9267768335173439,0.40795331613000574,0.20659593795491102,0.6525950319468813,0.6556828665882913,0.6840770757599425,0.6918441717466083,0.4549748733592543,0.31168281566334594,0.16177386081278675,0,0.17215445683202615
ROS_Stress,ROS_Stress_365,1.1025121073894035,1.0727145580048711,0.3768549661111217,0.20645499436810016,0.7114226421647045,0.598860785218215,0.5651694938266094,0.7890472790827774,0.5177866631049954,0.4506316934913006,0.2733164994741332,1,0.4486406095035316
ROS_Stress,ROS_Stress_366,1.1083255777941963,0.9931409035679026,0.49492052848456064,0.1975984333484517,0.7185705255799156,0.689263667290648,0.7076791319980091,0.714532884015141,0.4667815545949292,0.33202549337894166,0.1706419943657778,0,0.22348433927401568
ROS_Stress,ROS_Stress_367,0.9750462881351142,1.1325448688810476,0.2408166695707103,0.07255765134981788,0.6249061624857162,0.7473497967909603,0.7060546494422638,0.5544411193238448,0.35302189064343364,0.31128055089137596,0.08668759166994618,0,-0.25193859385137846
ROS_Stress,ROS_Stress_368,1.0919365101432013,1.0072746316239858,0.3045507768657751,0.20406917059667795,0.6242936561116036,0.6581003959548019,0.592632460648014,0.732116291685976,0.6317088280842336,0.3842911876056204,0.2303361670438337,1,0.25621908340911376
ROS_Stress,ROS_Stress_369,0.6441747364137591,0.9175870909877024,0.41141225420392297,0.1875778955793229,0.7071795974965046,0.7004385526920239,0.6602117507212465,0.7579329541321239,0.5011400776468763,0.33987560489443347,0.18028868229276165,0,0.23130947898618975
ROS_Stress,ROS_Stress_370,1.1593065580851083,0.8366061032624322,0.5441102176807594,0.26071321904936556,0.6304653118339019,0.5553292916151755,0.658976529421754,0.6512899838127335,0.5632739959123105,0.4034025760077323,0.25692773963082577,0,0.37709491442976734
ROS_Stress,ROS_Stress_371,0.9811666233667385,0.797222084759608,0.4380673467229846,0.19643596655974685,0.7709948201143099,0.5829215704379623,0.5681085177512354,0.7030632622486384,0.5760681495403392,0.2796915396491646,0.27187032635995617,0,0.42661985999680235
ROS_Stress,ROS_Stress_372,1.0170131872959387,1.1784109850408258,0.31187620365886126,0.16879296173418576,0.6300298699554071,0.7490070012557772,0.6270247681823805,0.6115609540709525,0.44299374669886943,0.2603319539638449,0.12483479106324154,1,-0.08668957946281719
ROS_Stress,ROS_Stress_373,0.9615378731600837,0.9659751414232112,0.32422667258478155,0.14652221452852504,0.5181611979434191,0.701377518417988,0.7248993052804449,0.5684647345847503,0.41077242951411536,0.2280385405539481,0.08588232204621966,0,-0.2336967176466264
ROS_Stress,ROS_Stress_374,1.1674848978241006,1.0615387665760914,0.5538391762275962,0.19575869633042894,0.5644635705875344,0.6013859567354315,0.777392741879203,0.6318285601999176,0.41931145874606307,0.3270277682791475,0.12839623493409283,0,0.07748447950503098
ROS_Stress,ROS_Stress_375,0.872712205125336,1.2348974507756356,0.37030921609630074,0.21803212527982468,0.6611695109574923,0.6347142585224801,0.6358255184052419,0.7246076258490507,0.6019435101411789,0.4000906522256976,0.24096353047748073,0,0.3312363927771536
ROS_Stress,ROS_Stress_376,1.1769352391928203,0.9533733440105465,0.34456293020401885,0.14440982027783938,0.6347721881178515,0.6410745237433643,0.7298899547177781,0.6936717740374229,0.5215804752822057,0.30962812854385113,0.14785951888110982,1,0.12699828137404431
ROS_Stress,ROS_Stress_377,1.0475525105134134,0.945612565640555,0.5381898048504689,0.2582035205513527,0.8140675521946855,0.6212944886553065,0.5729795005439953,0.9097814821992685,0.5741120772465659,0.4863883296382971,0.3604447381686829,0,0.7116141792988335
ROS_Stress,ROS_Stress_378,1.074719705910179,1.0050504534836546,0.5008877604469593,0.2599383294705604,0.6042772946287563,0.6569313132760015,0.6988330464933213,0.7270998436013998,0.5232729690391686,0.27067182640864285,0.16919916426681822,0,0.2101646464253385
ROS_Stress,ROS_Stress_379,0.96049545240053,1.0244417878166925,0.5219247714613436,0.20746490707528537,0.6561215621351536,0.6814054576451286,0.7120620099021298,0.6246512927880956,0.48582346666699033,0.21207745347809598,0.14164030188662183,0,0.07594451939253842
ROS_Stress,ROS_Stress_380,0.8430136962524355,1.247416025796995,0.34399664957873466,0.10816568929017804,0.5345150616848362,0.7116268735622788,0.7013539847006336,0.5334880467750915,0.3134633644549553,0.18806348916189727,0.0685100218538987,0,-0.34592562529018883
ROS_Stress,ROS_Stress_381,1.1116612918643323,1.2088083350575871,0.29799154871885114,0.30986217888278106,0.6649521407723132,0.722119543160697,0.6881933058992257,0.7341467590109977,0.5291457464532362,0.28794857728041945,0.19298677604024259,0,0.26828940822176917
ROS_Stress,ROS_Stress_382,1.0373690021427198,1.095414913675103,0.43065331914901644,0.17906234914543018,0.7584560992202972,0.6757171122942492,0.6714986510082945,0.7386293458056133,0.4996946368613417,0.27231555721435363,0.18361904429105852,1,0.27195638497284075
ROS_Stress,ROS_Stress_383,1.163394814997058,1.1948395160459175,0.4468100906458931,0.2537885612421321,0.5946613169380401,0.7014519210345693,0.8023578541275094,0.6942484934320593,0.37789726220880626,0.26723951062600626,0.11044437873838982,0,0.05860039478439573
ROS_Stress,ROS_Stress_384,0.9767468415741162,0.9995235822581507,0.4491681442963865,0.3335766634779427,0.7512024682498226,0.6896210470232943,0.6822128766400533,0.9315549041164911,0.5869580359779706,0.47222373809821944,0.3085048444947922,1,0.6550692394652353
ROS_Stress,ROS_Stress_385,0.9496922345321303,1.056809611828911,0.5382547148511202,0.29578361500912564,0.7206061418851141,0.6247028328623356,0.6197185866975501,0.7569748687154835,0.4421063642545892,0.37398197946768186,0.24850751406470645,1,0.44773874594290286
ROS_Stress,ROS_Stress_386,1.1665705883968362,0.98472822642165,0.2812986327993401,0.14042795295011593,0.6215005789824776,0.627707527983912,0.6397322840691275,0.6516927696679558,0.49248746350379735,0.4259591262290002,0.17772619677210613,0,0.1265917148596031
ROS_Stress,ROS_Stress_387,1.2294272997396933,0.8660656578567367,0.48877560410382126,0.22704447818423074,0.6985305788063255,0.7203446723847439,0.8057647246681054,0.8405189012132527,0.43780151714552423,0.35137801589300494,0.1454356399404752,0,0.2765695299219898
ROS_Stress,ROS_Stress_388,1.0011216611638876,1.1653748327815248,0.33226999646821453,0.1263380655795442,0.5356507027747647,0.7187348423022303,0.71508802663219,0.5177051973815304,0.2746407035727336,0.04949310849188687,0.0551049332075351,0,-0.4093325074581161
ROS_Stress,ROS_Stress_389,0.9096691003771473,1.0847137118450767,0.4884588256688673,0.28386237460156805,0.8036806441169548,0.6347398387529655,0.5932138387741743,0.8243893020149544,0.5666518404681782,0.45371013825335804,0.3441834168483326,0,0.6393427760784287
ROS_Stress,ROS_Stress_390,1.0972636915347458,1.023078680577133,0.3820034636382898,0.22767745475692272,0.7971940392992618,0.6065224225165429,0.5475061631075482,0.7237414313919116,0.5186807854542591,0.37035755633963374,0.29909388444602897,1,0.4871142192400393
ROS_Stress,ROS_Stress_391,0.9695175320595191,1.0206137218488325,0.354882256328759,0.15334324061936105,0.6323017871218645,0.6555159216789133,0.5685134893363216,0.6396471834703737,0.30822789570513764,0.19419709468534666,0.11626676637099545,1,-0.044485132311167346
ROS_Stress,ROS_Stress_392,1.0719115390480958,0.8401640792575125,0.3712077834440638,0.12739223577951567,0.7869439352437309,0.6988256934601988,0.6434012289046773,0.6317563869500642,0.49106606324064084,0.3910741181368337,0.19617174230339224,0,0.18656553147994093
ROS_Stress,ROS_Stress_393,0.9688868830745496,0.9036128237879676,0.30435118393787497,0.08724889011843473,0.5713300453448013,0.7595803575120746,0.7377679497573207,0.5951805465459293,0.30128914871451085,0.08770714530280785,0.05368559258448172,0,-0.38530236688313474
ROS_Stress,ROS_Stress_394,1.1876816821854175,1.0612482441799764,0.42323431518667737,0.2673228505435891,0.7083255223145548,0.6905878992911565,0.6516023306345808,0.7491188921284643,0.6202286060153313,0.34720435550051404,0.24846631776988373,0,0.3756850062300654
ROS_Stress,ROS_Stress_395,0.916061259393916,0.9574163436933527,0.35818612874716343,0.19258753279884083,0.7468966242236943,0.6945168176952464,0.6480121382236272,0.6502066750094231,0.42602106672105905,0.3455271301297905,0.18108074257529733,1,0.18937129591184154
ROS_Stress,ROS_Stress_396,1.0576635595026351,0.9947842988201946,0.4829038584720223,0.24191542264517288,0.6367316279747242,0.699664051085321,0.6340138277066663,0.7349178827856923,0.5085877201846641,0.4022044942624854,0.19706640359067068,0,0.22253879059112075
ROS_Stress,ROS_Stress_397,0.9413557635721451,1.0083511359928012,0.47120448648263336,0.17554465271718023,0.5422866596011704,0.7091859269569014,0.7193914768811722,0.6018255632659081,0.39018195249182497,0.2709925545008663,0.09653517425910031,0,-0.15338661587859165
ROS_Stress,ROS_Stress_398,0.9662192126295077,0.9390136114842401,0.5550525642322233,0.1664582112830138,0.5220860004840364,0.6997387818721807,0.737302777126412,0.6351140844879657,0.4296053413874199,0.23508350747557374,0.09208852609291585,0,-0.15023865482003043
ROS_Stress,ROS_Stress_399,0.9505533214287308,0.9047596653634074,0.44930619868328614,0.27501398402184807,0.8280141522830179,0.6843508415513179,0.6074299471655409,0.738929160597306,0.5593371653591783,0.46227516530292595,0.3262319695273223,0,0.5392263782337986
ROS_Stress,ROS_Stress_400,1.08863296793121,0.8274269480552486,0.4616542213664059,0.2241013196980759,0.6238138683194198,0.6582186942935139,0.7613611838586323,0.6997596991376852,0.45467279456274784,0.3414824734810314,0.14948512900643293,0,0.171894426582802
ROS_Stress,ROS_Stress_401,1.1102035737920646,1.0033276702849085,0.5320079849462251,0.300636874334636,0.6822850200112914,0.6702943563980115,0.6340634377818417,0.8021206289406781,0.6021669043033838,0.44822758968492477,0.2845333377605553,0,0.4734665331964141
ROS_Stress,ROS_Stress_402,1.0669286594718845,1.0951428894795274,0.3697869843178643,0.16626945692031864,0.5569277701316697,0.6606721275660694,0.7012848703724666,0.5801948683095104,0.408171747808589,0.21016833078713876,0.10293166899716767,0,-0.1177990146434143
ROS_Stress,ROS_Stress_403,0.9870419839905675,0.8236737666998994,0.30093934297415736,0.1511196994587436,0.6943876143094778,0.6400906210959934,0.6769684217237524,0.5918118531330712,0.3587675786706791,0.22431867782830078,0.12863994060783526,1,0.040467248428514464
ROS_Stress,ROS_Stress_404,1.0168216037201911,1.0180241247543143,0.4360075247302715,0.25540052425283294,0.6202210457680539,0.6608795576577134,0.680278118446724,0.6937079891166593,0.5088563477750873,0.4118427518711011,0.19939441238186031,0,0.24174125705949628
ROS_Stress,ROS_Stress_405,1.107726588215131,1.0546470540892807,0.30618932246284764,0.21110714764102811,0.6206098045021702,0.6394917805505999,0.6586040365959208,0.7462155954265316,0.604514858409778,0.5183666080264605,0.24483067277132484,0,0.3304202459999898
ROS_Stress,ROS_Stress_406,1.1115173904649127,0.9021602153187961,0.6163150938340312,0.32356422020306813,0.726570328450512,0.6782768437823115,0.5973678000091983,0.8595737048429695,0.6823856232917966,0.4928550712639682,0.36361625024189265,1,0.6255179249428381
